,TIME,POSICAO,NOME,PRECO,VALORIZACAO,PONTOS,MEDIA,JOGOS,RODADA,G,A,FT,FD,FF,FS,PP,I,PI,PS,SG,DP,DE,DS,GC,CV,CA,GS,FC,PC,NOME_ID,TIME_ID,POSICAO_ID,CAP
11,Bahia,Atacante,Vitor Jacar,12.44,-0.63,2.8,7.17,4.0,4.0,,,,,2.0,2.0,,,,,,,,2.0,,,1.0,,4.0,,101201.0,265,5,0.0
12,Flamengo,Atacante,Pedro,14.33,-0.66,5.4,5.0,3.0,3.0,,,,2.0,,,,,,,,,,1.0,,,,,,,94583.0,262,5,5.4
13,Palmeiras,Lateral,Piquerez,7.78,-1.96,-1.4,2.4,2.0,3.0,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,2.0,,102130.0,275,2,0.0
14,Bragantino,Meia,Bruninho,11.08,-1.11,1.2,7.05,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,113558.0,280,4,0.0
15,Palmeiras,Zagueiro,Gustavo Gmez,8.65,-0.9,1.4,1.73,3.0,3.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,71684.0,275,3,0.0
16,Palmeiras,Atacante,Dudu,15.24,-0.93,3.6,6.93,3.0,3.0,,,,,,3.0,,,,,,,,2.0,,,,,1.0,,68920.0,275,5,0.0
17,Atltico-MG,Zagueiro,Mauricio Lemos,12.18,-1.7,-0.7,6.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,,3.0,,87853.0,282,3,0.0
18,Flamengo,Meia,Everton Ribeiro,8.81,0.6,5.4,3.23,3.0,3.0,,1.0,,,,2.0,,,,,,,,,,,,,2.0,,51772.0,262,4,0.0
19,Bragantino,Lateral,Aderlan,7.67,-1.67,-2.1,2.97,3.0,3.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,88423.0,280,2,0.0
20,Internacional,Goleiro,John Victor,6.94,1.13,7.0,5.5,2.0,3.0,,,,,,,,,,,1.0,,2.0,,,,,,,,94044.0,285,1,0.0
21,Atltico-MG,Meia,Zaracho,5.74,-1.16,-0.3,1.37,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,100079.0,282,4,0.0
22,Bragantino,Tcnico,Pedro Caixinha,7.67,-0.54,1.17,3.48,3.0,3.0,,,,,,,,,,,,,,,,,,,,,117711.0,280,6,0.0
23,Vasco,Atacante,Pedro Raul,5.79,-0.64,1.3,3.77,3.0,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,2.0,,98225.0,267,5,0.0
24,Grmio,Lateral,Joo Pedro,14.19,1.67,4.6,10.0,2.0,2.0,,,,,,2.0,,,,,,,,3.0,,,,,,,89273.0,284,2,0.0
25,Palmeiras,Lateral,Marcos Rocha,6.26,0.0,0.0,4.7,1.0,2.0,,,,,,,,,,,,,,,,,,,,,63013.0,275,2,0.0
26,Cuiab,Tcnico,Ivo Vieira,5.57,0.91,3.45,3.84,2.0,2.0,,,,,,,,,,,,,,,,,,,,,121593.0,1371,6,0.0
27,Palmeiras,Atacante,Flaco Lpez,9.4,-0.08,1.4,5.55,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,2.0,,113103.0,275,5,0.0
28,Grmio,Meia,Bitello,11.43,-0.44,3.4,5.9,2.0,2.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,112140.0,284,4,0.0
29,Bragantino,Goleiro,Luco,2.24,-0.34,0.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,106160.0,280,1,0.0
30,Botafogo,Meia,Eduardo,13.61,-1.16,0.4,7.15,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,2.0,,68708.0,263,4,0.0
31,Bahia,Atacante,Everaldo,10.68,-0.68,0.9,5.75,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,78117.0,265,5,0.0
32,Atltico-MG,Zagueiro,Mauricio Lemos,13.88,1.49,5.5,9.35,2.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,87853.0,282,3,0.0
33,Bragantino,Meia,Matheus Fernandes,10.64,0.12,2.4,6.35,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,94067.0,280,4,0.0
34,Fluminense,Zagueiro,Nino,15.1,4.0,15.4,10.8,2.0,2.0,1.0,,,,,3.0,,,,,1.0,,,1.0,,,,,1.0,,91708.0,266,3,0.0
35,Atltico-MG,Atacante,Paulinho,8.71,-0.06,3.6,4.6,2.0,2.0,,,,1.0,,,,,,,,,,2.0,,,,,,,99818.0,282,5,0.0
36,Palmeiras,Lateral,Marcos Rocha,6.26,1.26,4.7,4.7,1.0,1.0,,,,,,1.0,,,,,,,,4.0,,,,,2.0,,63013.0,275,2,0.0
37,Palmeiras,Atacante,Artur,5.68,-1.32,1.8,1.8,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,95799.0,275,5,0.0
38,Palmeiras,Atacante,Endrick,8.71,2.71,7.5,7.5,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,6.0,,115959.0,275,5,0.0
39,Palmeiras,Meia,Gabriel Menino,6.0,-2.0,1.3,1.3,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,103767.0,275,4,0.0
40,Corinthians,Zagueiro,Bruno Mndez,3.48,-2.52,-0.6,-0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,103700.0,264,3,0.0
41,Grmio,Lateral,Diogo Barbosa,10.19,5.19,10.8,10.8,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,4.0,,,,,1.0,,70916.0,284,2,0.0
42,Corinthians,Tcnico,Fernando Lzaro,7.56,1.56,5.72,5.72,1.0,1.0,,,,,,,,,,,,,,,,,,,,,113429.0,264,6,0.0
43,Bragantino,Meia,Bruninho,12.19,6.19,12.9,12.9,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,113558.0,280,4,0.0
44,Athltico-PR,Meia,Vitor Bueno,5.74,0.74,3.9,3.9,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,87552.0,293,4,0.0
45,Athltico-PR,Zagueiro,Pedro Henrique,10.58,5.58,11.4,11.4,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,2.0,,87225.0,293,3,0.0
46,Bragantino,Goleiro,Luco,2.58,0.58,2.0,2.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,1.0,1.0,,,106160.0,280,1,0.0
47,Atltico-MG,Atacante,Hulk,14.77,-1.23,13.8,6.9,1.0,1.0,,,,3.0,3.0,5.0,,,,,,,,,,,1.0,,2.0,,39148.0,282,5,13.8
48,Flamengo,Lateral,Ayrton Lucas,15.64,0.47,8.1,6.5,5.0,5.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,88393.0,262,2,0.0
49,Flamengo,Atacante,Pedro,14.12,-0.21,12.0,5.75,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,94583.0,262,5,12.0
50,Internacional,Zagueiro,Rodrigo Moledo,3.12,0.44,2.4,0.9,3.0,5.0,,,,1.0,,,,,,,,,,1.0,,,,,,,63354.0,285,3,0.0
51,Flamengo,Goleiro,Matheus Cunha,5.26,2.47,11.0,5.5,2.0,5.0,,,,,,,,,,,1.0,,6.0,,,,,,,,111690.0,262,1,0.0
52,Palmeiras,Atacante,Rony,9.09,-0.57,1.6,0.9,3.0,5.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,91607.0,275,5,0.0
53,Fluminense,Meia,Arias,8.83,-0.96,1.8,2.8,4.0,5.0,,,,,,2.0,,1.0,,,,,,1.0,,,,,1.0,,99815.0,266,4,0.0
54,Botafogo,Zagueiro,Vctor Cuesta,8.58,1.11,9.4,4.26,5.0,5.0,,,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,,79113.0,263,3,0.0
55,Flamengo,Meia,Arrascaeta,13.44,-0.05,5.0,2.95,2.0,5.0,,,,2.0,3.0,1.0,,,,,,,,,,,,,1.0,,87863.0,262,4,0.0
56,Flamengo,Tcnico,Jorge Sampaoli,10.56,1.1,9.03,5.41,4.0,5.0,,,,,,,,,,,,,,,,,,,,,70800.0,262,6,0.0
57,Atltico-MG,Meia,Zaracho,5.87,-0.46,1.7,1.88,5.0,5.0,,,,,,,,,,,,,,3.0,,,1.0,,3.0,,100079.0,282,4,0.0
58,Botafogo,Atacante,Tiquinho Soares,20.4,3.14,17.7,11.14,5.0,5.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,84042.0,263,5,0.0
59,Atltico-MG,Lateral,Rubens,12.22,1.11,8.6,6.96,5.0,5.0,,,,,,,,,,,1.0,,,3.0,,,,,,,110727.0,282,2,0.0
60,Palmeiras,Goleiro,Weverton,8.12,-0.11,1.5,2.08,6.0,6.0,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,71631.0,275,1,0.0
61,Botafogo,Zagueiro,Luis Segovia,2.04,-1.19,-0.8,-0.4,2.0,6.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,100453.0,263,3,0.0
62,Palmeiras,Atacante,Artur,12.24,1.73,13.0,7.87,6.0,6.0,1.0,,1.0,,,3.0,,1.0,,,,,,1.0,,,,,2.0,,95799.0,275,5,0.0
63,Vasco,Lateral,Puma Rodrguez,6.54,-0.22,4.1,3.97,6.0,6.0,,,,1.0,,,,,,,,,,4.0,,,1.0,,3.0,,99213.0,267,2,0.0
64,Fluminense,Atacante,Cano,15.2,-1.26,4.2,5.43,6.0,6.0,,,,,2.0,,,,,,,,,1.0,,,,,,,79631.0,266,5,4.2
65,Vasco,Tcnico,Maurcio Barbieri,8.95,-0.15,3.17,4.01,6.0,6.0,,,,,,,,,,,,,,,,,,,,,82792.0,267,6,0.0
66,Athltico-PR,Meia,Terans,11.0,-1.65,1.2,2.23,3.0,6.0,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,102878.0,293,4,0.0
67,Flamengo,Meia,Arrascaeta,13.46,0.02,5.9,3.93,3.0,6.0,,,,,2.0,2.0,,,,1.0,,,,3.0,,,1.0,,1.0,,87863.0,262,4,0.0
68,Atltico-MG,Atacante,Hulk,16.83,-1.22,6.7,9.17,6.0,6.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,39148.0,282,5,0.0
69,Fluminense,Zagueiro,Nino,15.82,2.44,16.4,8.13,6.0,6.0,1.0,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,1.0,,91708.0,266,3,0.0
70,Palmeiras,Lateral,Vanderlan,6.66,-1.08,3.0,5.0,2.0,6.0,,,,,,,,,,,,,,3.0,,,,,2.0,,107236.0,275,2,0.0
71,Fluminense,Meia,Arias,8.64,-0.19,2.2,2.68,5.0,6.0,,,,,,1.0,,,,,,,,3.0,,,1.0,,3.0,,99815.0,266,4,0.0
72,Amrica-MG,Atacante,Alosio,9.28,0.53,5.1,7.72,6.0,7.0,,,1.0,,3.0,,,,,,,,,,,,,,1.0,,73850.0,327,5,0.0
73,Bahia,Meia,Cauly,6.0,-0.38,0.4,3.5,7.0,7.0,,,,,,2.0,,,,,,,,,,,,,2.0,,123360.0,265,4,0.0
74,Cruzeiro,Atacante,Bruno Rodrigues,11.98,-0.59,5.85,6.9,7.0,7.0,,,,1.0,2.0,2.0,,2.0,,,,,,1.0,,,,,3.0,,92811.0,283,5,5.85
75,Atltico-MG,Atacante,Hulk,18.32,1.49,13.4,9.77,7.0,7.0,1.0,,,2.0,2.0,6.0,,,,,,,,,,,1.0,,2.0,,39148.0,282,5,0.0
76,Cruzeiro,Goleiro,Rafael Cabral,10.15,-1.4,0.0,5.25,7.0,7.0,,,,,,,,,,,,,1.0,,,,,1.0,,,68940.0,283,1,0.0
77,Palmeiras,Zagueiro,Gustavo Gmez,9.47,-0.29,4.7,3.74,7.0,7.0,,,,,,,,,,,1.0,,,,,,,,1.0,,71684.0,275,3,0.0
78,Flamengo,Tcnico,Jorge Sampaoli,10.85,0.34,6.95,5.86,6.0,7.0,,,,,,,,,,,,,,,,,,,,,70800.0,262,6,0.0
79,So Paulo,Lateral,Rafinha,7.61,-0.01,4.8,4.95,6.0,7.0,,,,,,3.0,,,,,,,,3.0,,,,,1.0,,38144.0,276,2,0.0
80,Atltico-MG,Meia,Igor Gomes,4.65,0.07,1.3,1.1,3.0,7.0,,,,,,1.0,,,,,,,,2.0,,,1.0,,2.0,,100084.0,282,4,0.0
81,Cruzeiro,Zagueiro,Luciano Castn,6.54,0.21,5.0,3.83,7.0,7.0,,,,,,1.0,,,,,,,,4.0,,,,,1.0,,68942.0,283,3,0.0
82,Palmeiras,Lateral,Piquerez,10.2,0.32,6.7,5.98,5.0,7.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,102130.0,275,2,0.0
83,Grmio,Meia,Cristaldo,10.36,-0.34,2.7,5.79,7.0,7.0,,,,,,3.0,,,,,,,,1.0,,,,,,,89846.0,284,4,0.0
84,So Paulo,Tcnico,Dorival Jnior,11.19,-0.08,6.15,6.34,7.0,8.0,,,,,,,,,,,,,,,,,,,,,40990.0,276,6,0.0
85,Fluminense,Goleiro,Fbio,12.56,-0.97,0.0,5.56,8.0,8.0,,,,,,,,,,,,,2.0,,,,,2.0,,,37656.0,266,1,0.0
86,Internacional,Meia,Alan Patrick,9.13,-0.86,1.4,3.35,7.0,8.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,68685.0,285,4,0.0
87,So Paulo,Atacante,Luciano,11.81,-0.44,4.4,4.95,8.0,8.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,80287.0,276,5,0.0
88,Cuiab,Zagueiro,Marllon,7.28,-0.08,4.1,3.74,8.0,8.0,,,,,,1.0,,,,,,,,3.0,,,,,,,70666.0,1371,3,0.0
89,Flamengo,Atacante,Gabriel,14.85,0.99,11.7,6.39,7.0,8.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,2.0,,,1.0,,1.0,,83257.0,262,5,11.7
90,Cuiab,Meia,Fernando Sobral,8.59,1.78,14.8,7.24,5.0,8.0,1.0,,,1.0,,4.0,,,,,,,,3.0,,,,,,,84428.0,1371,4,0.0
91,Flamengo,Meia,Gerson,10.08,1.0,5.8,5.03,4.0,8.0,,,,,,7.0,,,,,,,,3.0,,,1.0,,1.0,,89256.0,262,4,0.0
92,Flamengo,Zagueiro,Fabrcio Bruno,9.3,-0.81,1.7,4.12,8.0,8.0,,,,,,1.0,,,,,,,,1.0,,,,,,,90768.0,262,3,0.0
93,Bragantino,Lateral,Juninho Capixaba,11.12,2.69,19.2,6.75,7.0,8.0,1.0,,,,,1.0,,,,,1.0,,,5.0,,,,,1.0,,94968.0,280,2,0.0
94,So Paulo,Lateral,Caio Paulista,10.05,0.42,5.3,5.39,8.0,8.0,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,102318.0,276,2,0.0
95,Internacional,Atacante,Wanderson,12.42,1.44,9.0,5.0,7.0,8.0,1.0,,,,,2.0,,,,,,,,,,,,,,,93478.0,285,5,0.0
96,Fluminense,Meia,Lima,12.27,-0.28,5.3,6.94,9.0,9.0,,,1,,1,1,,1,,,,,,2,,,1,,1,,96340.0,266,4,0.0
97,Palmeiras,Goleiro,Weverton,8.49,-0.14,2.0,2.84,9.0,9.0,,,,,,,,,,,,,3,,,,,1,,,71631.0,275,1,0.0
98,Palmeiras,Atacante,Rony,11.49,2.99,17.7,3.6,7.0,9.0,2,,,,1,,,,,,,,,1,,,,,1,,91607.0,275,5,0.0
99,Palmeiras,Zagueiro,Gustavo Gómez,8.32,-0.93,-1.3,3.09,9.0,9.0,,,,,,,,,,,,,,,,,1,,1,,71684.0,275,3,0.0
100,Palmeiras,Lateral,Piquerez,10.51,0.31,7.9,6.3,6.0,9.0,,1,,,,1,,,,,,,,2,,,,,,,102130.0,275,2,0.0
101,Palmeiras,Lateral,Mayke,7.32,0.91,5.5,4.67,7.0,9.0,,1,,,,1,,,,,,,,,,,,,,,81150.0,275,2,0.0
102,Palmeiras,Atacante,Artur,12.44,0.37,13.799999999999999,7.46,9.0,9.0,1,,,,,,,,,,,,,1,,,,,,,95799.0,275,5,13.799999999999999
103,Flamengo,Meia,Arrascaeta,14.35,0.89,13.3,6.27,4.0,9.0,,2,1,,,3,,,,,,,,,,,,,4,,87863.0,262,4,0.0
104,Atlético-MG,Atacante,Paulinho,10.07,0.27,4.2,5.3,8.0,9.0,,,,,1,2,,,,,,,,2,,,,,,,99818.0,282,5,0.0
105,Fluminense,Zagueiro,Nino,12.46,-1.02,-1.3,5.54,9.0,9.0,,,,,,,,,,,,,,,,,1,,1,,91708.0,266,3,0.0
106,Flamengo,Técnico,Jorge Sampaoli,11.48,0.83,8.49,6.01,8.0,9.0,,,,,,,,,,,,,,,,,,,,,70800.0,262,6,0.0
107,Fortaleza,Meia,Calebe,6.12,-0.66,0.4,3.18,9.0,9.0,,,,,,1,,1,,,,,,,,,,,,,109461.0,356,4,0.0
